INFO 2025-02-23 17:21:40,174 autoreload 10820 1704 Watching for file changes with StatReloader
DEBUG 2025-02-28 17:44:53,976 middleware 8412 16588 Request path: /home/counts
DEBUG 2025-02-28 17:44:53,976 middleware 8412 2420 Request path: /home/trends
DEBUG 2025-02-28 17:44:53,976 middleware 8412 9380 Request path: /home/api-distribution
DEBUG 2025-02-28 17:44:53,976 middleware 8412 16588 Request method: GET
DEBUG 2025-02-28 17:44:53,977 middleware 8412 2420 Request method: GET
DEBUG 2025-02-28 17:44:53,977 middleware 8412 9380 Request method: GET
DEBUG 2025-02-28 17:44:53,977 middleware 8412 16588 Request headers: {'Content-Length': '', 'Content-Type': 'text/plain', 'Host': '127.0.0.1:8000', 'Connection': 'keep-alive', 'Sec-Ch-Ua-Platform': '"Windows"', 'Authorization': 'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzQwODE4Nzc2LCJpYXQiOjE3NDA3MzIzNzYsImp0aSI6IjU0YjI4MmM4N2YxMjQ1NjBhMDllNWE0NWNlMzY1MGRhIiwidXNlcl9pZCI6MiwidXNlcl91aWQiOiI2MDA2MDIifQ.or1lNCWmQhw6vH7ZpYiPbxlCSNz638RxEfzYS8TjSjo', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36', 'Accept': 'application/json, text/plain, */*', 'Sec-Ch-Ua': '"Not(A:Brand";v="99", "Google Chrome";v="133", "Chromium";v="133"', 'Sec-Ch-Ua-Mobile': '?0', 'Origin': 'http://localhost:3000', 'Sec-Fetch-Site': 'cross-site', 'Sec-Fetch-Mode': 'cors', 'Sec-Fetch-Dest': 'empty', 'Sec-Fetch-Storage-Access': 'active', 'Referer': 'http://localhost:3000/', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept-Language': 'zh-CN,zh;q=0.9'}
DEBUG 2025-02-28 17:44:53,977 middleware 8412 2420 Request headers: {'Content-Length': '', 'Content-Type': 'text/plain', 'Host': '127.0.0.1:8000', 'Connection': 'keep-alive', 'Sec-Ch-Ua-Platform': '"Windows"', 'Authorization': 'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzQwODE4Nzc2LCJpYXQiOjE3NDA3MzIzNzYsImp0aSI6IjU0YjI4MmM4N2YxMjQ1NjBhMDllNWE0NWNlMzY1MGRhIiwidXNlcl9pZCI6MiwidXNlcl91aWQiOiI2MDA2MDIifQ.or1lNCWmQhw6vH7ZpYiPbxlCSNz638RxEfzYS8TjSjo', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36', 'Accept': 'application/json, text/plain, */*', 'Sec-Ch-Ua': '"Not(A:Brand";v="99", "Google Chrome";v="133", "Chromium";v="133"', 'Sec-Ch-Ua-Mobile': '?0', 'Origin': 'http://localhost:3000', 'Sec-Fetch-Site': 'cross-site', 'Sec-Fetch-Mode': 'cors', 'Sec-Fetch-Dest': 'empty', 'Sec-Fetch-Storage-Access': 'active', 'Referer': 'http://localhost:3000/', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept-Language': 'zh-CN,zh;q=0.9'}
DEBUG 2025-02-28 17:44:53,977 middleware 8412 9380 Request headers: {'Content-Length': '', 'Content-Type': 'text/plain', 'Host': '127.0.0.1:8000', 'Connection': 'keep-alive', 'Sec-Ch-Ua-Platform': '"Windows"', 'Authorization': 'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzQwODE4Nzc2LCJpYXQiOjE3NDA3MzIzNzYsImp0aSI6IjU0YjI4MmM4N2YxMjQ1NjBhMDllNWE0NWNlMzY1MGRhIiwidXNlcl9pZCI6MiwidXNlcl91aWQiOiI2MDA2MDIifQ.or1lNCWmQhw6vH7ZpYiPbxlCSNz638RxEfzYS8TjSjo', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36', 'Accept': 'application/json, text/plain, */*', 'Sec-Ch-Ua': '"Not(A:Brand";v="99", "Google Chrome";v="133", "Chromium";v="133"', 'Sec-Ch-Ua-Mobile': '?0', 'Origin': 'http://localhost:3000', 'Sec-Fetch-Site': 'cross-site', 'Sec-Fetch-Mode': 'cors', 'Sec-Fetch-Dest': 'empty', 'Sec-Fetch-Storage-Access': 'active', 'Referer': 'http://localhost:3000/', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept-Language': 'zh-CN,zh;q=0.9'}
INFO 2025-02-28 17:50:18,258 autoreload 8412 20204 P:\apps\djangoQAEP\dashboard\views.py changed, reloading.
INFO 2025-02-28 17:50:18,762 autoreload 20488 10716 Watching for file changes with StatReloader
DEBUG 2025-02-28 17:50:19,208 factory 20488 10716 Not in REPL -> leaving logger event level as is.
DEBUG 2025-02-28 17:50:19,210 factory 20488 10716 Looking for locale `zh_CN` in provider `faker.providers.address`.
DEBUG 2025-02-28 17:50:19,212 factory 20488 10716 Provider `faker.providers.address` has been localized to `zh_CN`.
DEBUG 2025-02-28 17:50:19,213 factory 20488 10716 Looking for locale `zh_CN` in provider `faker.providers.automotive`.
DEBUG 2025-02-28 17:50:19,214 factory 20488 10716 Provider `faker.providers.automotive` has been localized to `zh_CN`.
DEBUG 2025-02-28 17:50:19,215 factory 20488 10716 Looking for locale `zh_CN` in provider `faker.providers.bank`.
DEBUG 2025-02-28 17:50:19,216 factory 20488 10716 Provider `faker.providers.bank` has been localized to `zh_CN`.
DEBUG 2025-02-28 17:50:19,217 factory 20488 10716 Looking for locale `zh_CN` in provider `faker.providers.barcode`.
DEBUG 2025-02-28 17:50:19,217 factory 20488 10716 Specified locale `zh_CN` is not available for provider `faker.providers.barcode`. Locale reset to `en_US` for this provider.
DEBUG 2025-02-28 17:50:19,218 factory 20488 10716 Looking for locale `zh_CN` in provider `faker.providers.color`.
DEBUG 2025-02-28 17:50:19,219 factory 20488 10716 Specified locale `zh_CN` is not available for provider `faker.providers.color`. Locale reset to `en_US` for this provider.
DEBUG 2025-02-28 17:50:19,220 factory 20488 10716 Looking for locale `zh_CN` in provider `faker.providers.company`.
DEBUG 2025-02-28 17:50:19,221 factory 20488 10716 Provider `faker.providers.company` has been localized to `zh_CN`.
DEBUG 2025-02-28 17:50:19,222 factory 20488 10716 Looking for locale `zh_CN` in provider `faker.providers.credit_card`.
DEBUG 2025-02-28 17:50:19,222 factory 20488 10716 Specified locale `zh_CN` is not available for provider `faker.providers.credit_card`. Locale reset to `en_US` for this provider.
DEBUG 2025-02-28 17:50:19,222 factory 20488 10716 Looking for locale `zh_CN` in provider `faker.providers.currency`.
DEBUG 2025-02-28 17:50:19,224 factory 20488 10716 Specified locale `zh_CN` is not available for provider `faker.providers.currency`. Locale reset to `en_US` for this provider.
DEBUG 2025-02-28 17:50:19,224 factory 20488 10716 Looking for locale `zh_CN` in provider `faker.providers.date_time`.
DEBUG 2025-02-28 17:50:19,226 factory 20488 10716 Provider `faker.providers.date_time` has been localized to `zh_CN`.
DEBUG 2025-02-28 17:50:19,226 factory 20488 10716 Provider `faker.providers.emoji` does not feature localization. Specified locale `zh_CN` is not utilized for this provider.
DEBUG 2025-02-28 17:50:19,226 factory 20488 10716 Provider `faker.providers.file` does not feature localization. Specified locale `zh_CN` is not utilized for this provider.
DEBUG 2025-02-28 17:50:19,227 factory 20488 10716 Looking for locale `zh_CN` in provider `faker.providers.geo`.
DEBUG 2025-02-28 17:50:19,227 factory 20488 10716 Specified locale `zh_CN` is not available for provider `faker.providers.geo`. Locale reset to `en_US` for this provider.
DEBUG 2025-02-28 17:50:19,228 factory 20488 10716 Looking for locale `zh_CN` in provider `faker.providers.internet`.
DEBUG 2025-02-28 17:50:19,229 factory 20488 10716 Provider `faker.providers.internet` has been localized to `zh_CN`.
DEBUG 2025-02-28 17:50:19,230 factory 20488 10716 Looking for locale `zh_CN` in provider `faker.providers.isbn`.
DEBUG 2025-02-28 17:50:19,230 factory 20488 10716 Specified locale `zh_CN` is not available for provider `faker.providers.isbn`. Locale reset to `en_US` for this provider.
DEBUG 2025-02-28 17:50:19,231 factory 20488 10716 Looking for locale `zh_CN` in provider `faker.providers.job`.
DEBUG 2025-02-28 17:50:19,232 factory 20488 10716 Provider `faker.providers.job` has been localized to `zh_CN`.
DEBUG 2025-02-28 17:50:19,232 factory 20488 10716 Looking for locale `zh_CN` in provider `faker.providers.lorem`.
DEBUG 2025-02-28 17:50:19,233 factory 20488 10716 Provider `faker.providers.lorem` has been localized to `zh_CN`.
DEBUG 2025-02-28 17:50:19,234 factory 20488 10716 Looking for locale `zh_CN` in provider `faker.providers.misc`.
DEBUG 2025-02-28 17:50:19,234 factory 20488 10716 Specified locale `zh_CN` is not available for provider `faker.providers.misc`. Locale reset to `en_US` for this provider.
DEBUG 2025-02-28 17:50:19,235 factory 20488 10716 Looking for locale `zh_CN` in provider `faker.providers.passport`.
DEBUG 2025-02-28 17:50:19,235 factory 20488 10716 Specified locale `zh_CN` is not available for provider `faker.providers.passport`. Locale reset to `en_US` for this provider.
DEBUG 2025-02-28 17:50:19,236 factory 20488 10716 Looking for locale `zh_CN` in provider `faker.providers.person`.
DEBUG 2025-02-28 17:50:19,238 factory 20488 10716 Provider `faker.providers.person` has been localized to `zh_CN`.
DEBUG 2025-02-28 17:50:19,239 factory 20488 10716 Looking for locale `zh_CN` in provider `faker.providers.phone_number`.
DEBUG 2025-02-28 17:50:19,241 factory 20488 10716 Provider `faker.providers.phone_number` has been localized to `zh_CN`.
DEBUG 2025-02-28 17:50:19,242 factory 20488 10716 Provider `faker.providers.profile` does not feature localization. Specified locale `zh_CN` is not utilized for this provider.
DEBUG 2025-02-28 17:50:19,242 factory 20488 10716 Provider `faker.providers.python` does not feature localization. Specified locale `zh_CN` is not utilized for this provider.
DEBUG 2025-02-28 17:50:19,242 factory 20488 10716 Provider `faker.providers.sbn` does not feature localization. Specified locale `zh_CN` is not utilized for this provider.
DEBUG 2025-02-28 17:50:19,242 factory 20488 10716 Looking for locale `zh_CN` in provider `faker.providers.ssn`.
DEBUG 2025-02-28 17:50:19,244 factory 20488 10716 Provider `faker.providers.ssn` has been localized to `zh_CN`.
DEBUG 2025-02-28 17:50:19,245 factory 20488 10716 Provider `faker.providers.user_agent` does not feature localization. Specified locale `zh_CN` is not utilized for this provider.
INFO 2025-02-28 17:50:25,187 autoreload 20488 10716 P:\apps\djangoQAEP\dashboard\urls.py changed, reloading.
INFO 2025-02-28 17:50:25,551 autoreload 2064 2760 Watching for file changes with StatReloader
DEBUG 2025-02-28 17:50:25,692 factory 2064 2760 Not in REPL -> leaving logger event level as is.
DEBUG 2025-02-28 17:50:25,693 factory 2064 2760 Looking for locale `zh_CN` in provider `faker.providers.address`.
DEBUG 2025-02-28 17:50:25,695 factory 2064 2760 Provider `faker.providers.address` has been localized to `zh_CN`.
DEBUG 2025-02-28 17:50:25,695 factory 2064 2760 Looking for locale `zh_CN` in provider `faker.providers.automotive`.
DEBUG 2025-02-28 17:50:25,697 factory 2064 2760 Provider `faker.providers.automotive` has been localized to `zh_CN`.
DEBUG 2025-02-28 17:50:25,697 factory 2064 2760 Looking for locale `zh_CN` in provider `faker.providers.bank`.
DEBUG 2025-02-28 17:50:25,698 factory 2064 2760 Provider `faker.providers.bank` has been localized to `zh_CN`.
DEBUG 2025-02-28 17:50:25,699 factory 2064 2760 Looking for locale `zh_CN` in provider `faker.providers.barcode`.
DEBUG 2025-02-28 17:50:25,699 factory 2064 2760 Specified locale `zh_CN` is not available for provider `faker.providers.barcode`. Locale reset to `en_US` for this provider.
DEBUG 2025-02-28 17:50:25,700 factory 2064 2760 Looking for locale `zh_CN` in provider `faker.providers.color`.
DEBUG 2025-02-28 17:50:25,701 factory 2064 2760 Specified locale `zh_CN` is not available for provider `faker.providers.color`. Locale reset to `en_US` for this provider.
DEBUG 2025-02-28 17:50:25,701 factory 2064 2760 Looking for locale `zh_CN` in provider `faker.providers.company`.
DEBUG 2025-02-28 17:50:25,703 factory 2064 2760 Provider `faker.providers.company` has been localized to `zh_CN`.
DEBUG 2025-02-28 17:50:25,703 factory 2064 2760 Looking for locale `zh_CN` in provider `faker.providers.credit_card`.
DEBUG 2025-02-28 17:50:25,704 factory 2064 2760 Specified locale `zh_CN` is not available for provider `faker.providers.credit_card`. Locale reset to `en_US` for this provider.
DEBUG 2025-02-28 17:50:25,704 factory 2064 2760 Looking for locale `zh_CN` in provider `faker.providers.currency`.
DEBUG 2025-02-28 17:50:25,705 factory 2064 2760 Specified locale `zh_CN` is not available for provider `faker.providers.currency`. Locale reset to `en_US` for this provider.
DEBUG 2025-02-28 17:50:25,706 factory 2064 2760 Looking for locale `zh_CN` in provider `faker.providers.date_time`.
DEBUG 2025-02-28 17:50:25,707 factory 2064 2760 Provider `faker.providers.date_time` has been localized to `zh_CN`.
DEBUG 2025-02-28 17:50:25,707 factory 2064 2760 Provider `faker.providers.emoji` does not feature localization. Specified locale `zh_CN` is not utilized for this provider.
DEBUG 2025-02-28 17:50:25,708 factory 2064 2760 Provider `faker.providers.file` does not feature localization. Specified locale `zh_CN` is not utilized for this provider.
DEBUG 2025-02-28 17:50:25,708 factory 2064 2760 Looking for locale `zh_CN` in provider `faker.providers.geo`.
DEBUG 2025-02-28 17:50:25,708 factory 2064 2760 Specified locale `zh_CN` is not available for provider `faker.providers.geo`. Locale reset to `en_US` for this provider.
DEBUG 2025-02-28 17:50:25,709 factory 2064 2760 Looking for locale `zh_CN` in provider `faker.providers.internet`.
DEBUG 2025-02-28 17:50:25,710 factory 2064 2760 Provider `faker.providers.internet` has been localized to `zh_CN`.
DEBUG 2025-02-28 17:50:25,711 factory 2064 2760 Looking for locale `zh_CN` in provider `faker.providers.isbn`.
DEBUG 2025-02-28 17:50:25,711 factory 2064 2760 Specified locale `zh_CN` is not available for provider `faker.providers.isbn`. Locale reset to `en_US` for this provider.
DEBUG 2025-02-28 17:50:25,712 factory 2064 2760 Looking for locale `zh_CN` in provider `faker.providers.job`.
DEBUG 2025-02-28 17:50:25,713 factory 2064 2760 Provider `faker.providers.job` has been localized to `zh_CN`.
DEBUG 2025-02-28 17:50:25,713 factory 2064 2760 Looking for locale `zh_CN` in provider `faker.providers.lorem`.
DEBUG 2025-02-28 17:50:25,714 factory 2064 2760 Provider `faker.providers.lorem` has been localized to `zh_CN`.
DEBUG 2025-02-28 17:50:25,715 factory 2064 2760 Looking for locale `zh_CN` in provider `faker.providers.misc`.
DEBUG 2025-02-28 17:50:25,715 factory 2064 2760 Specified locale `zh_CN` is not available for provider `faker.providers.misc`. Locale reset to `en_US` for this provider.
DEBUG 2025-02-28 17:50:25,716 factory 2064 2760 Looking for locale `zh_CN` in provider `faker.providers.passport`.
DEBUG 2025-02-28 17:50:25,716 factory 2064 2760 Specified locale `zh_CN` is not available for provider `faker.providers.passport`. Locale reset to `en_US` for this provider.
DEBUG 2025-02-28 17:50:25,716 factory 2064 2760 Looking for locale `zh_CN` in provider `faker.providers.person`.
DEBUG 2025-02-28 17:50:25,719 factory 2064 2760 Provider `faker.providers.person` has been localized to `zh_CN`.
DEBUG 2025-02-28 17:50:25,719 factory 2064 2760 Looking for locale `zh_CN` in provider `faker.providers.phone_number`.
DEBUG 2025-02-28 17:50:25,721 factory 2064 2760 Provider `faker.providers.phone_number` has been localized to `zh_CN`.
DEBUG 2025-02-28 17:50:25,722 factory 2064 2760 Provider `faker.providers.profile` does not feature localization. Specified locale `zh_CN` is not utilized for this provider.
DEBUG 2025-02-28 17:50:25,722 factory 2064 2760 Provider `faker.providers.python` does not feature localization. Specified locale `zh_CN` is not utilized for this provider.
DEBUG 2025-02-28 17:50:25,722 factory 2064 2760 Provider `faker.providers.sbn` does not feature localization. Specified locale `zh_CN` is not utilized for this provider.
DEBUG 2025-02-28 17:50:25,722 factory 2064 2760 Looking for locale `zh_CN` in provider `faker.providers.ssn`.
DEBUG 2025-02-28 17:50:25,724 factory 2064 2760 Provider `faker.providers.ssn` has been localized to `zh_CN`.
DEBUG 2025-02-28 17:50:25,725 factory 2064 2760 Provider `faker.providers.user_agent` does not feature localization. Specified locale `zh_CN` is not utilized for this provider.
INFO 2025-02-28 17:52:02,617 autoreload 2064 2760 P:\apps\djangoQAEP\dashboard\views.py changed, reloading.
INFO 2025-02-28 17:52:03,003 autoreload 3496 6172 Watching for file changes with StatReloader
DEBUG 2025-02-28 17:52:03,147 factory 3496 6172 Not in REPL -> leaving logger event level as is.
DEBUG 2025-02-28 17:52:03,148 factory 3496 6172 Looking for locale `zh_CN` in provider `faker.providers.address`.
DEBUG 2025-02-28 17:52:03,150 factory 3496 6172 Provider `faker.providers.address` has been localized to `zh_CN`.
DEBUG 2025-02-28 17:52:03,151 factory 3496 6172 Looking for locale `zh_CN` in provider `faker.providers.automotive`.
DEBUG 2025-02-28 17:52:03,152 factory 3496 6172 Provider `faker.providers.automotive` has been localized to `zh_CN`.
DEBUG 2025-02-28 17:52:03,153 factory 3496 6172 Looking for locale `zh_CN` in provider `faker.providers.bank`.
DEBUG 2025-02-28 17:52:03,154 factory 3496 6172 Provider `faker.providers.bank` has been localized to `zh_CN`.
DEBUG 2025-02-28 17:52:03,155 factory 3496 6172 Looking for locale `zh_CN` in provider `faker.providers.barcode`.
DEBUG 2025-02-28 17:52:03,155 factory 3496 6172 Specified locale `zh_CN` is not available for provider `faker.providers.barcode`. Locale reset to `en_US` for this provider.
DEBUG 2025-02-28 17:52:03,156 factory 3496 6172 Looking for locale `zh_CN` in provider `faker.providers.color`.
DEBUG 2025-02-28 17:52:03,157 factory 3496 6172 Specified locale `zh_CN` is not available for provider `faker.providers.color`. Locale reset to `en_US` for this provider.
DEBUG 2025-02-28 17:52:03,158 factory 3496 6172 Looking for locale `zh_CN` in provider `faker.providers.company`.
DEBUG 2025-02-28 17:52:03,159 factory 3496 6172 Provider `faker.providers.company` has been localized to `zh_CN`.
DEBUG 2025-02-28 17:52:03,160 factory 3496 6172 Looking for locale `zh_CN` in provider `faker.providers.credit_card`.
DEBUG 2025-02-28 17:52:03,160 factory 3496 6172 Specified locale `zh_CN` is not available for provider `faker.providers.credit_card`. Locale reset to `en_US` for this provider.
DEBUG 2025-02-28 17:52:03,161 factory 3496 6172 Looking for locale `zh_CN` in provider `faker.providers.currency`.
DEBUG 2025-02-28 17:52:03,162 factory 3496 6172 Specified locale `zh_CN` is not available for provider `faker.providers.currency`. Locale reset to `en_US` for this provider.
DEBUG 2025-02-28 17:52:03,163 factory 3496 6172 Looking for locale `zh_CN` in provider `faker.providers.date_time`.
DEBUG 2025-02-28 17:52:03,164 factory 3496 6172 Provider `faker.providers.date_time` has been localized to `zh_CN`.
DEBUG 2025-02-28 17:52:03,165 factory 3496 6172 Provider `faker.providers.emoji` does not feature localization. Specified locale `zh_CN` is not utilized for this provider.
DEBUG 2025-02-28 17:52:03,165 factory 3496 6172 Provider `faker.providers.file` does not feature localization. Specified locale `zh_CN` is not utilized for this provider.
DEBUG 2025-02-28 17:52:03,165 factory 3496 6172 Looking for locale `zh_CN` in provider `faker.providers.geo`.
DEBUG 2025-02-28 17:52:03,166 factory 3496 6172 Specified locale `zh_CN` is not available for provider `faker.providers.geo`. Locale reset to `en_US` for this provider.
DEBUG 2025-02-28 17:52:03,166 factory 3496 6172 Looking for locale `zh_CN` in provider `faker.providers.internet`.
DEBUG 2025-02-28 17:52:03,168 factory 3496 6172 Provider `faker.providers.internet` has been localized to `zh_CN`.
DEBUG 2025-02-28 17:52:03,168 factory 3496 6172 Looking for locale `zh_CN` in provider `faker.providers.isbn`.
DEBUG 2025-02-28 17:52:03,169 factory 3496 6172 Specified locale `zh_CN` is not available for provider `faker.providers.isbn`. Locale reset to `en_US` for this provider.
DEBUG 2025-02-28 17:52:03,169 factory 3496 6172 Looking for locale `zh_CN` in provider `faker.providers.job`.
DEBUG 2025-02-28 17:52:03,170 factory 3496 6172 Provider `faker.providers.job` has been localized to `zh_CN`.
DEBUG 2025-02-28 17:52:03,171 factory 3496 6172 Looking for locale `zh_CN` in provider `faker.providers.lorem`.
DEBUG 2025-02-28 17:52:03,172 factory 3496 6172 Provider `faker.providers.lorem` has been localized to `zh_CN`.
DEBUG 2025-02-28 17:52:03,173 factory 3496 6172 Looking for locale `zh_CN` in provider `faker.providers.misc`.
DEBUG 2025-02-28 17:52:03,173 factory 3496 6172 Specified locale `zh_CN` is not available for provider `faker.providers.misc`. Locale reset to `en_US` for this provider.
DEBUG 2025-02-28 17:52:03,174 factory 3496 6172 Looking for locale `zh_CN` in provider `faker.providers.passport`.
DEBUG 2025-02-28 17:52:03,174 factory 3496 6172 Specified locale `zh_CN` is not available for provider `faker.providers.passport`. Locale reset to `en_US` for this provider.
DEBUG 2025-02-28 17:52:03,175 factory 3496 6172 Looking for locale `zh_CN` in provider `faker.providers.person`.
DEBUG 2025-02-28 17:52:03,177 factory 3496 6172 Provider `faker.providers.person` has been localized to `zh_CN`.
DEBUG 2025-02-28 17:52:03,178 factory 3496 6172 Looking for locale `zh_CN` in provider `faker.providers.phone_number`.
DEBUG 2025-02-28 17:52:03,180 factory 3496 6172 Provider `faker.providers.phone_number` has been localized to `zh_CN`.
DEBUG 2025-02-28 17:52:03,180 factory 3496 6172 Provider `faker.providers.profile` does not feature localization. Specified locale `zh_CN` is not utilized for this provider.
DEBUG 2025-02-28 17:52:03,180 factory 3496 6172 Provider `faker.providers.python` does not feature localization. Specified locale `zh_CN` is not utilized for this provider.
DEBUG 2025-02-28 17:52:03,181 factory 3496 6172 Provider `faker.providers.sbn` does not feature localization. Specified locale `zh_CN` is not utilized for this provider.
DEBUG 2025-02-28 17:52:03,181 factory 3496 6172 Looking for locale `zh_CN` in provider `faker.providers.ssn`.
DEBUG 2025-02-28 17:52:03,182 factory 3496 6172 Provider `faker.providers.ssn` has been localized to `zh_CN`.
DEBUG 2025-02-28 17:52:03,183 factory 3496 6172 Provider `faker.providers.user_agent` does not feature localization. Specified locale `zh_CN` is not utilized for this provider.
DEBUG 2025-02-28 18:02:23,360 middleware 3496 9040 Request path: /apis
DEBUG 2025-02-28 18:02:23,360 middleware 3496 9040 Request method: GET
DEBUG 2025-02-28 18:02:23,360 middleware 3496 9040 Request headers: {'Content-Length': '', 'Content-Type': 'text/plain', 'Host': '127.0.0.1:8000', 'Connection': 'keep-alive', 'Sec-Ch-Ua-Platform': '"Windows"', 'Authorization': 'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzQwODE4Nzc2LCJpYXQiOjE3NDA3MzIzNzYsImp0aSI6IjU0YjI4MmM4N2YxMjQ1NjBhMDllNWE0NWNlMzY1MGRhIiwidXNlcl9pZCI6MiwidXNlcl91aWQiOiI2MDA2MDIifQ.or1lNCWmQhw6vH7ZpYiPbxlCSNz638RxEfzYS8TjSjo', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36', 'Accept': 'application/json, text/plain, */*', 'Sec-Ch-Ua': '"Not(A:Brand";v="99", "Google Chrome";v="133", "Chromium";v="133"', 'Sec-Ch-Ua-Mobile': '?0', 'Origin': 'http://localhost:3000', 'Sec-Fetch-Site': 'cross-site', 'Sec-Fetch-Mode': 'cors', 'Sec-Fetch-Dest': 'empty', 'Sec-Fetch-Storage-Access': 'active', 'Referer': 'http://localhost:3000/', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept-Language': 'zh-CN,zh;q=0.9'}
DEBUG 2025-02-28 18:02:23,399 middleware 3496 6696 Request path: /apis/
DEBUG 2025-02-28 18:02:23,399 middleware 3496 6696 Request method: GET
DEBUG 2025-02-28 18:02:23,399 middleware 3496 6696 Request headers: {'Content-Length': '', 'Content-Type': 'text/plain', 'Host': '127.0.0.1:8000', 'Connection': 'keep-alive', 'Sec-Ch-Ua-Platform': '"Windows"', 'Authorization': 'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzQwODE4Nzc2LCJpYXQiOjE3NDA3MzIzNzYsImp0aSI6IjU0YjI4MmM4N2YxMjQ1NjBhMDllNWE0NWNlMzY1MGRhIiwidXNlcl9pZCI6MiwidXNlcl91aWQiOiI2MDA2MDIifQ.or1lNCWmQhw6vH7ZpYiPbxlCSNz638RxEfzYS8TjSjo', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36', 'Accept': 'application/json, text/plain, */*', 'Sec-Ch-Ua': '"Not(A:Brand";v="99", "Google Chrome";v="133", "Chromium";v="133"', 'Sec-Ch-Ua-Mobile': '?0', 'Origin': 'http://localhost:3000', 'Sec-Fetch-Site': 'cross-site', 'Sec-Fetch-Mode': 'cors', 'Sec-Fetch-Dest': 'empty', 'Sec-Fetch-Storage-Access': 'active', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept-Language': 'zh-CN,zh;q=0.9'}
DEBUG 2025-02-28 18:02:26,912 middleware 3496 6696 Request path: /mockdata/connections/
DEBUG 2025-02-28 18:02:26,913 middleware 3496 6696 Request method: GET
DEBUG 2025-02-28 18:02:26,913 middleware 3496 6696 Request headers: {'Content-Length': '', 'Content-Type': 'text/plain', 'Host': '127.0.0.1:8000', 'Connection': 'keep-alive', 'Sec-Ch-Ua-Platform': '"Windows"', 'Authorization': 'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzQwODE4Nzc2LCJpYXQiOjE3NDA3MzIzNzYsImp0aSI6IjU0YjI4MmM4N2YxMjQ1NjBhMDllNWE0NWNlMzY1MGRhIiwidXNlcl9pZCI6MiwidXNlcl91aWQiOiI2MDA2MDIifQ.or1lNCWmQhw6vH7ZpYiPbxlCSNz638RxEfzYS8TjSjo', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36', 'Accept': 'application/json, text/plain, */*', 'Sec-Ch-Ua': '"Not(A:Brand";v="99", "Google Chrome";v="133", "Chromium";v="133"', 'Sec-Ch-Ua-Mobile': '?0', 'Origin': 'http://localhost:3000', 'Sec-Fetch-Site': 'cross-site', 'Sec-Fetch-Mode': 'cors', 'Sec-Fetch-Dest': 'empty', 'Sec-Fetch-Storage-Access': 'active', 'Referer': 'http://localhost:3000/', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept-Language': 'zh-CN,zh;q=0.9'}
DEBUG 2025-02-28 18:02:29,182 middleware 3496 6696 Request path: /mockdata/connections/
DEBUG 2025-02-28 18:02:29,182 middleware 3496 6696 Request method: GET
